timestamp,temperature,rainfall,humidity
2024-07-01 00:00:00,26.2,0.0,88.5
2024-07-01 01:00:00,26.2,0.0,89.6
2024-07-01 02:00:00,25.6,0.0,90.5
2024-07-01 03:00:00,25.4,0.0,90.7
2024-07-01 04:00:00,25.4,0.0,90.4
2024-07-01 05:00:00,25.4,0.0,89.1
2024-07-01 06:00:00,25.5,0.0,87.8
2024-07-01 07:00:00,25.7,0.0,86.7
2024-07-01 08:00:00,26.4,0.0,85.2
2024-07-01 09:00:00,27.4,0.0,81.4
2024-07-01 10:00:00,28.7,0.0,74.8
2024-07-01 11:00:00,29.2,0.0,72.4
2024-07-01 12:00:00,30.1,0.0,68.9
2024-07-01 13:00:00,31.4,0.0,68.8
2024-07-01 14:00:00,30.8,0.0,63.2
2024-07-01 15:00:00,31.6,0.0,61.3
2024-07-01 16:00:00,30.5,0.0,68.0
2024-07-01 17:00:00,29.3,0.0,71.2
2024-07-01 18:00:00,27.4,0.0,80.3
2024-07-01 19:00:00,27.4,0.0,80.8
2024-07-01 20:00:00,27.8,0.0,80.7
2024-07-01 21:00:00,28.2,0.0,72.0
2024-07-01 22:00:00,28.1,0.0,76.1
2024-07-01 23:00:00,28.7,0.0,72.5
2024-07-02 00:00:00,28.8,0.0,72.9
2024-07-02 01:00:00,28.7,0.0,74.0
2024-07-02 02:00:00,28.3,0.0,77.7
2024-07-02 03:00:00,28.1,0.0,78.6
2024-07-02 04:00:00,27.8,0.0,80.1
2024-07-02 05:00:00,27.8,0.0,80.6
2024-07-02 06:00:00,27.9,0.0,80.9
2024-07-02 07:00:00,28.0,0.2,83.6
2024-07-02 08:00:00,27.1,0.0,91.7
2024-07-02 09:00:00,27.3,0.0,92.7
2024-07-02 10:00:00,28.2,0.0,84.7
2024-07-02 11:00:00,29.2,0.0,79.1
2024-07-02 12:00:00,29.2,0.0,78.5
2024-07-02 13:00:00,,0.0,
2024-07-02 16:00:00,30.8,0.0,68.3
2024-07-02 17:00:00,30.6,0.0,66.7
2024-07-02 18:00:00,31.0,0.0,65.9
2024-07-02 19:00:00,29.7,0.0,72.6
2024-07-02 20:00:00,29.6,0.0,71.2
2024-07-02 21:00:00,29.7,0.0,69.1
2024-07-02 22:00:00,29.3,0.0,71.9
2024-07-02 23:00:00,29.2,0.0,75.4
2024-07-03 00:00:00,29.0,0.0,78.6
2024-07-03 01:00:00,28.6,0.0,80.4
2024-07-03 02:00:00,28.5,0.0,81.1
2024-07-03 03:00:00,28.5,0.0,81.9
2024-07-03 04:00:00,28.2,0.0,82.3
2024-07-03 05:00:00,28.3,0.0,84.2
2024-07-03 06:00:00,28.5,0.0,82.3
2024-07-03 07:00:00,28.3,0.0,79.0
2024-07-03 08:00:00,28.9,0.0,78.3
2024-07-03 09:00:00,29.6,0.0,76.6
2024-07-03 10:00:00,30.6,0.0,72.3
2024-07-03 11:00:00,30.9,0.0,70.3
2024-07-03 12:00:00,30.9,0.0,66.9
2024-07-03 13:00:00,31.8,0.0,64.6
2024-07-03 14:00:00,31.6,0.0,66.5
2024-07-03 15:00:00,27.6,0.0,80.8
2024-07-03 16:00:00,25.9,0.0,89.9
2024-07-03 17:00:00,30.0,0.0,75.6
2024-07-03 18:00:00,29.6,0.0,72.9
2024-07-03 19:00:00,29.3,0.0,72.5
2024-07-03 20:00:00,29.3,0.0,77.4
2024-07-03 21:00:00,28.8,0.0,79.5
2024-07-03 22:00:00,28.2,0.0,77.4
2024-07-03 23:00:00,28.3,0.0,76.4
2024-07-04 00:00:00,28.3,0.0,76.7
2024-07-04 01:00:00,28.4,0.0,78.6
2024-07-04 02:00:00,28.2,0.0,83.2
2024-07-04 03:00:00,28.1,0.0,76.9
2024-07-04 04:00:00,27.6,0.0,82.0
2024-07-04 05:00:00,27.8,0.0,71.1
2024-07-04 06:00:00,28.5,0.0,73.1
2024-07-04 07:00:00,28.0,0.0,71.8
2024-07-04 08:00:00,28.3,0.0,69.6
2024-07-04 09:00:00,28.9,0.0,70.1
2024-07-04 10:00:00,29.3,0.0,68.0
2024-07-04 11:00:00,30.7,0.0,63.4
2024-07-04 12:00:00,31.0,0.0,63.7
2024-07-04 13:00:00,31.5,0.0,57.3
2024-07-04 14:00:00,31.6,0.0,57.3
2024-07-04 15:00:00,31.7,0.0,59.7
2024-07-04 16:00:00,32.1,0.0,55.3
2024-07-04 17:00:00,31.2,0.0,60.3
2024-07-04 18:00:00,30.5,0.0,61.9
2024-07-04 19:00:00,30.2,0.0,64.0
2024-07-04 20:00:00,29.8,0.0,68.7
2024-07-04 21:00:00,29.4,0.0,71.3
2024-07-04 22:00:00,29.6,0.0,71.9
2024-07-04 23:00:00,29.3,0.0,74.7
2024-07-05 00:00:00,28.1,0.0,80.2
2024-07-05 01:00:00,27.8,0.0,79.5
