timestamp,temperature,rainfall,wind_direction,wind_speed,humidity
2024-03-31 03:00:00,28.2,0.0,292.0,1.6,83.4
2024-03-31 04:00:00,27.7,0.0,344.0,2.2,85.3
2024-03-31 05:00:00,27.4,0.0,355.0,2.7,87.7
2024-03-31 06:00:00,27.4,0.0,342.0,2.9,86.6
2024-03-31 07:00:00,27.5,0.0,322.0,1.6,87.1
2024-03-31 08:00:00,27.7,0.0,299.0,4.6,85.7
2024-03-31 09:00:00,29.2,0.0,336.0,2.4,77.0
2024-03-31 10:00:00,30.5,0.0,265.0,2.1,66.5
2024-03-31 11:00:00,31.1,0.0,333.0,3.6,63.5
2024-03-31 12:00:00,32.3,0.0,309.0,3.7,59.1
2024-03-31 13:00:00,32.4,0.0,282.0,3.0,58.0
2024-03-31 14:00:00,32.4,0.0,206.0,3.7,60.5
2024-03-31 15:00:00,27.0,0.2,9.0,5.9,96.8
2024-03-31 16:00:00,28.2,0.0,252.0,4.4,82.4
2024-03-31 17:00:00,32.0,0.0,147.0,2.6,62.0
2024-03-31 18:00:00,31.1,0.0,308.0,5.4,68.9
2024-03-31 19:00:00,25.2,4.4,223.0,12.7,98.6
2024-03-31 20:00:00,26.0,0.0,82.0,2.1,94.8
2024-03-31 21:00:00,27.5,0.0,338.0,1.3,92.1
2024-03-31 22:00:00,27.4,0.0,309.0,2.6,91.9
2024-03-31 23:00:00,28.1,0.0,92.0,1.0,89.2
