timestamp,rainfall,humidity,wind_direction,wind_speed,temperature
2024-08-22 12:00:00,0.0,45.3,170.0,2.6,32.6
2024-08-22 13:00:00,0.0,46.4,210.0,3.7,32.6
2024-08-22 14:00:00,0.0,49.3,203.0,4.3,32.8
2024-08-22 15:00:00,0.0,57.2,164.0,6.4,31.5
2024-08-22 16:00:00,0.0,62.5,146.0,7.2,30.8
2024-08-22 17:00:00,0.0,67.6,154.0,4.5,30.6
2024-08-22 18:00:00,0.0,71.4,163.0,7.1,29.8
2024-08-22 19:00:00,0.0,69.6,154.0,5.0,29.4
2024-08-22 20:00:00,0.0,74.7,116.0,2.4,29.0
2024-08-22 21:00:00,0.0,74.9,153.0,3.1,28.7
2024-08-22 22:00:00,0.0,78.0,169.0,2.0,28.6
2024-08-22 23:00:00,0.0,78.2,97.0,0.6,28.6
2024-08-23 00:00:00,0.0,78.2,81.0,1.3,28.6
2024-08-23 01:00:00,0.0,81.6,24.0,2.1,28.0
2024-08-23 02:00:00,0.0,84.1,28.0,0.9,27.8
2024-08-23 03:00:00,0.0,82.1,101.0,1.3,27.9
2024-08-23 04:00:00,0.0,83.0,107.0,2.2,27.8
2024-08-23 05:00:00,0.0,83.2,103.0,1.8,27.9
2024-08-23 06:00:00,0.0,83.2,75.0,1.1,27.8
2024-08-23 07:00:00,0.0,84.7,36.0,0.9,27.6
2024-08-23 08:00:00,0.0,81.0,121.0,1.5,28.2
2024-08-23 09:00:00,0.0,77.8,117.0,3.6,28.8
2024-08-23 10:00:00,0.0,72.8,145.0,3.9,29.4
2024-08-23 11:00:00,0.0,64.9,111.0,2.7,31.1
2024-08-23 12:00:00,0.0,61.1,188.0,3.3,31.3
2024-08-23 13:00:00,0.0,60.3,162.0,6.9,31.1
2024-08-23 14:00:00,0.0,61.5,154.0,5.2,31.2
2024-08-23 15:00:00,0.0,68.5,143.0,6.1,30.1
2024-08-23 16:00:00,0.0,70.1,299.0,2.8,28.6
2024-08-23 17:00:00,0.0,71.6,50.0,1.1,28.7
2024-08-23 18:00:00,0.0,77.6,27.0,2.0,27.9
2024-08-23 19:00:00,0.0,76.7,298.0,1.4,28.3
2024-08-23 20:00:00,0.0,78.6,284.0,0.8,27.8
2024-08-23 21:00:00,0.0,81.6,178.0,3.9,27.0
2024-08-23 22:00:00,0.0,83.9,190.0,0.6,26.2
2024-08-23 23:00:00,0.0,81.1,248.0,0.7,27.1
2024-08-24 00:00:00,0.0,81.3,277.0,0.6,27.4
2024-08-24 01:00:00,0.0,80.3,314.0,2.2,27.4
2024-08-24 02:00:00,0.0,87.4,315.0,4.3,26.4
2024-08-24 03:00:00,0.0,89.8,316.0,4.6,25.8
2024-08-24 04:00:00,0.0,88.3,301.0,3.1,25.6
2024-08-24 05:00:00,0.0,89.1,308.0,2.1,25.4
2024-08-24 06:00:00,0.0,89.9,288.0,3.4,25.2
2024-08-24 07:00:00,0.0,90.1,314.0,2.3,25.1
2024-08-24 08:00:00,0.0,89.3,138.0,2.2,25.2
2024-08-24 09:00:00,0.0,85.0,318.0,1.6,26.0
2024-08-24 10:00:00,0.0,90.0,160.0,1.4,26.0
2024-08-24 11:00:00,0.0,86.6,178.0,4.0,26.0
2024-08-24 12:00:00,0.0,77.9,193.0,8.60001,26.5
2024-08-24 13:00:00,0.0,78.5,182.0,7.0,26.9
2024-08-24 14:00:00,0.0,73.9,175.0,4.2,27.4
2024-08-24 15:00:00,0.0,61.0,187.0,4.6,28.3
2024-08-24 16:00:00,0.0,65.2,229.0,4.7,27.8
2024-08-24 17:00:00,0.0,58.8,206.0,3.1,28.5
2024-08-24 18:00:00,0.0,55.4,185.0,3.3,28.6
2024-08-24 19:00:00,0.0,65.0,182.0,3.9,27.8
2024-08-24 20:00:00,0.0,70.8,162.0,2.5,27.3
2024-08-24 21:00:00,0.0,72.7,167.0,2.5,27.3
2024-08-24 22:00:00,0.0,73.3,144.0,1.1,27.2
2024-08-24 23:00:00,0.0,74.4,139.0,1.5,27.2
2024-08-25 00:00:00,0.0,74.8,13.0,0.6,27.2
2024-08-25 01:00:00,0.0,79.2,314.0,0.7,26.7
2024-08-25 02:00:00,0.0,80.1,291.0,0.5,26.7
2024-08-25 04:00:00,0.0,81.2,300.0,0.6,26.6
2024-08-25 05:00:00,0.0,78.3,315.0,2.4,26.7
2024-08-25 06:00:00,0.0,79.7,306.0,1.4,26.5
2024-08-25 07:00:00,0.0,80.9,306.0,0.4,26.3
2024-08-25 08:00:00,0.0,81.0,103.0,1.0,26.4
2024-08-25 09:00:00,0.0,77.1,123.0,0.4,27.8
2024-08-25 10:00:00,0.0,72.8,135.0,0.8,29.2
2024-08-25 11:00:00,0.0,71.1,123.0,5.0,29.0
2024-08-25 12:00:00,0.0,82.5,160.0,9.39999,25.7
2024-08-25 13:00:00,0.2,89.4,142.0,3.7,25.2
2024-08-25 14:00:00,0.0,85.9,151.0,2.5,26.5
2024-08-25 15:00:00,0.0,79.0,189.0,4.2,27.8
2024-08-25 16:00:00,0.0,76.6,188.0,5.2,27.9
2024-08-25 17:00:00,0.0,77.0,172.0,2.7,28.4
2024-08-25 18:00:00,0.0,77.9,186.0,2.0,28.1
2024-08-25 19:00:00,0.0,79.2,133.0,3.3,27.6
2024-08-25 20:00:00,0.0,78.5,138.0,3.1,27.6
2024-08-25 21:00:00,0.0,79.2,135.0,2.8,27.6
2024-08-25 22:00:00,0.0,79.7,34.0,0.4,27.6
2024-08-25 23:00:00,0.0,80.5,114.0,0.6,27.6
2024-08-26 00:00:00,0.0,81.1,64.0,0.5,27.6
2024-08-26 01:00:00,0.0,82.7,48.0,0.3,27.5
2024-08-26 02:00:00,0.0,85.4,307.0,0.9,26.9
2024-08-26 03:00:00,0.0,89.6,311.0,1.5,26.5
2024-08-26 04:00:00,0.0,89.4,307.0,0.8,26.5
2024-08-26 05:00:00,0.0,89.2,1.0,0.8,26.6
2024-08-26 06:00:00,0.0,88.5,61.0,0.5,26.6
2024-08-26 07:00:00,0.0,83.3,269.0,0.8,26.7
2024-08-26 08:00:00,0.0,77.3,170.0,1.7,27.6
2024-08-26 09:00:00,0.0,74.1,163.0,0.4,28.6
2024-08-26 10:00:00,0.0,73.1,175.0,2.7,29.0
2024-08-26 11:00:00,0.0,66.2,174.0,4.3,29.8
2024-08-26 12:00:00,0.0,66.5,154.0,7.2,30.0
2024-08-26 13:00:00,0.0,63.5,159.0,6.2,30.4
2024-08-26 14:00:00,0.0,60.8,184.0,6.8,30.7
2024-08-26 15:00:00,0.0,68.5,191.0,4.4,30.3
2024-08-26 16:00:00,0.0,65.3,208.0,3.0,30.8
2024-08-26 17:00:00,0.0,60.3,230.0,2.9,30.8
2024-08-26 18:00:00,0.0,59.2,158.0,4.2,30.7
2024-08-26 19:00:00,0.0,59.1,176.0,4.7,30.0
2024-08-26 20:00:00,0.0,65.8,162.0,3.7,29.3
2024-08-26 21:00:00,0.0,73.9,138.0,4.4,28.7
2024-08-26 22:00:00,0.0,77.1,156.0,3.6,28.4
2024-08-26 23:00:00,0.0,78.3,106.0,2.3,28.3
2024-08-27 00:00:00,0.0,78.9,109.0,1.4,28.4
2024-08-27 01:00:00,0.0,79.4,106.0,0.5,28.3
2024-08-27 02:00:00,0.0,81.4,270.0,0.6,28.0
2024-08-27 03:00:00,0.0,85.2,313.0,2.3,27.5
2024-08-27 04:00:00,0.0,83.4,317.0,1.7,27.2
2024-08-27 05:00:00,0.0,83.9,157.0,0.4,27.3
2024-08-27 06:00:00,0.0,87.2,345.0,1.2,26.9
2024-08-27 07:00:00,0.0,83.5,141.0,2.3,27.5
2024-08-27 08:00:00,0.0,81.4,174.0,2.3,27.9
2024-08-27 09:00:00,0.0,79.3,143.0,2.0,28.7
2024-08-27 10:00:00,0.4,91.3,128.0,4.7,26.5
2024-08-27 11:00:00,0.0,96.4,196.0,4.2,23.7
2024-08-27 12:00:00,0.0,92.7,299.0,1.2,25.3
2024-08-27 13:00:00,0.0,80.4,257.0,1.5,28.2
2024-08-27 14:00:00,0.8,89.9,243.0,1.9,26.7
2024-08-27 15:00:00,0.0,72.4,225.0,4.0,30.0
2024-08-27 16:00:00,0.0,71.9,233.0,3.0,28.9
2024-08-27 17:00:00,0.0,68.1,198.0,3.2,30.1
2024-08-27 18:00:00,0.0,70.9,216.0,3.4,29.7
2024-08-27 19:00:00,0.0,72.7,203.0,1.5,29.1
2024-08-27 20:00:00,0.0,75.5,171.0,1.9,28.6
2024-08-27 21:00:00,0.0,75.7,226.0,1.2,28.6
2024-08-27 22:00:00,0.0,79.3,292.0,1.2,28.3
2024-08-27 23:00:00,0.0,82.8,313.0,0.8,28.1
2024-08-28 00:00:00,0.0,84.9,292.0,0.8,27.8
2024-08-28 01:00:00,0.0,85.9,309.0,1.3,27.6
2024-08-28 02:00:00,0.0,86.5,304.0,2.5,27.5
2024-08-28 03:00:00,0.2,97.5,321.0,3.2,23.3
2024-08-28 04:00:00,0.0,95.7,315.0,4.5,24.7
2024-08-28 05:00:00,0.0,93.4,310.0,3.9,24.8
2024-08-28 06:00:00,0.0,87.5,288.0,5.6,24.0
2024-08-28 07:00:00,0.0,87.5,310.0,3.6,24.0
2024-08-28 08:00:00,0.0,85.0,298.0,2.9,24.5
2024-08-28 09:00:00,0.0,77.1,300.0,1.7,26.2
2024-08-28 10:00:00,0.0,69.8,257.0,2.2,27.8
2024-08-28 11:00:00,0.0,61.0,229.0,2.2,29.9
2024-08-28 12:00:00,0.0,58.1,271.0,2.1,31.0
2024-08-28 13:00:00,0.0,53.2,205.0,3.4,32.3
2024-08-28 14:00:00,0.0,47.9,219.0,4.2,32.0
2024-08-28 15:00:00,0.0,57.0,177.0,5.3,30.2
2024-08-28 16:00:00,0.0,63.7,206.0,3.3,30.2
2024-08-28 17:00:00,0.0,57.3,224.0,2.8,30.5
2024-08-28 18:00:00,0.0,59.4,199.0,1.9,30.7
2024-08-28 19:00:00,0.0,64.7,164.0,2.9,29.6
2024-08-28 20:00:00,0.0,70.7,161.0,3.7,29.0
2024-08-28 21:00:00,0.0,69.7,146.0,4.0,28.8
2024-08-28 22:00:00,0.0,69.5,120.0,2.8,28.5
2024-08-28 23:00:00,0.0,71.6,116.0,3.4,28.2
2024-08-29 00:00:00,0.0,70.7,155.0,1.6,28.3
2024-08-29 01:00:00,0.0,73.7,248.0,0.7,27.8
2024-08-29 02:00:00,0.0,74.5,178.0,0.7,27.6
2024-08-29 03:00:00,0.0,75.0,186.0,1.2,27.6
2024-08-29 04:00:00,0.0,80.7,313.0,1.5,26.8
2024-08-29 05:00:00,0.0,82.2,9.0,0.7,26.6
2024-08-29 06:00:00,0.0,85.4,1.0,0.5,26.1
2024-08-29 07:00:00,0.0,86.0,318.0,0.5,25.9
2024-08-29 08:00:00,0.0,82.0,322.0,0.9,26.7
2024-08-29 09:00:00,0.0,72.7,151.0,0.7,29.0
2024-08-29 10:00:00,0.0,71.3,172.0,1.8,29.7
2024-08-29 11:00:00,0.0,70.3,228.0,2.8,29.8
2024-08-29 12:00:00,0.0,69.4,171.0,4.7,30.4
2024-08-29 13:00:00,0.0,70.1,168.0,6.5,29.6
2024-08-29 14:00:00,0.0,69.5,175.0,7.1,30.1
2024-08-29 15:00:00,0.0,61.9,189.0,6.9,30.1
2024-08-29 16:00:00,0.0,67.2,148.0,8.0,29.6
2024-08-29 17:00:00,0.0,64.3,149.0,3.6,30.1
2024-08-29 18:00:00,0.0,67.4,160.0,7.2,29.3
2024-08-29 19:00:00,0.0,62.2,170.0,4.6,29.3
2024-08-29 20:00:00,0.0,64.0,150.0,3.1,29.0
2024-08-29 21:00:00,0.0,65.1,134.0,3.5,28.8
2024-08-29 22:00:00,0.0,66.4,102.0,2.2,28.6
2024-08-29 23:00:00,0.0,67.0,104.0,1.3,28.4
2024-08-30 00:00:00,0.0,68.9,112.0,1.0,28.2
2024-08-30 01:00:00,0.0,71.9,28.0,0.7,27.9
2024-08-30 02:00:00,0.0,74.1,55.0,0.7,27.7
2024-08-30 03:00:00,0.0,77.3,110.0,2.3,27.3
2024-08-30 04:00:00,0.0,79.4,99.0,1.0,27.4
2024-08-30 05:00:00,0.0,81.8,115.0,1.8,27.3
2024-08-30 06:00:00,0.0,81.9,144.0,0.6,27.4
2024-08-30 07:00:00,0.0,82.7,93.0,0.5,27.3
2024-08-30 08:00:00,0.0,82.2,134.0,1.2,27.5
2024-08-30 09:00:00,0.0,81.0,133.0,3.3,27.9
2024-08-30 10:00:00,0.0,75.1,150.0,4.7,28.9
2024-08-30 11:00:00,0.0,68.0,115.0,3.4,30.1
2024-08-30 12:00:00,0.0,66.4,178.0,4.7,30.6
2024-08-30 13:00:00,0.0,65.2,133.0,8.60001,30.3
2024-08-30 14:00:00,0.0,58.4,167.0,7.0,30.9
2024-08-30 15:00:00,0.0,58.1,154.0,4.8,31.4
2024-08-30 16:00:00,0.0,61.1,171.0,5.5,31.0
2024-08-30 17:00:00,0.0,65.4,158.0,5.9,30.2
2024-08-30 18:00:00,0.0,64.7,163.0,3.9,30.3
2024-08-30 19:00:00,0.0,73.7,154.0,4.1,29.5
2024-08-30 20:00:00,0.0,75.5,153.0,3.7,29.1
2024-08-30 21:00:00,0.0,77.7,126.0,2.6,28.8
2024-08-30 22:00:00,0.0,77.3,130.0,4.2,28.6
2024-08-30 23:00:00,0.0,76.0,119.0,2.5,28.5
2024-08-31 00:00:00,0.0,70.9,106.0,2.5,28.6
2024-08-31 01:00:00,0.0,75.5,139.0,3.4,28.2
2024-08-31 02:00:00,0.0,79.0,175.0,1.7,28.0
2024-08-31 03:00:00,0.0,81.4,131.0,2.7,27.6
2024-08-31 04:00:00,0.0,81.9,156.0,4.6,27.6
2024-08-31 05:00:00,0.0,83.3,144.0,3.3,27.5
2024-08-31 06:00:00,0.0,83.0,142.0,3.5,27.5
2024-08-31 07:00:00,0.0,83.1,119.0,3.7,27.5
2024-08-31 08:00:00,0.0,81.5,125.0,3.9,28.0
2024-08-31 09:00:00,0.0,79.4,146.0,5.4,28.7
2024-08-31 10:00:00,0.0,72.4,150.0,7.3,29.6
2024-08-31 11:00:00,0.0,70.4,158.0,4.0,30.2
2024-08-31 12:00:00,0.0,67.3,233.0,4.3,31.2
2024-08-31 13:00:00,0.0,65.5,236.0,4.4,31.2
2024-08-31 14:00:00,0.0,61.8,217.0,5.2,31.8
2024-08-31 15:00:00,0.0,59.2,228.0,4.4,33.1
2024-08-31 16:00:00,0.0,48.7,209.0,5.4,32.0
2024-08-31 17:00:00,0.0,64.0,144.0,5.6,30.0
2024-08-31 18:00:00,0.0,67.9,152.0,1.7,30.0
2024-08-31 19:00:00,0.0,71.9,131.0,4.1,29.6
2024-08-31 20:00:00,0.0,74.8,108.0,1.4,29.4
2024-08-31 21:00:00,0.0,78.3,80.0,1.2,29.1
2024-08-31 22:00:00,0.0,79.2,353.0,1.7,28.4
2024-08-31 23:00:00,0.0,77.6,32.0,0.7,28.2
