timestamp,temperature,rainfall,humidity
2024-09-01 00:00:00,27.3,0.0,83.7
2024-09-01 01:00:00,27.9,0.0,85.7
2024-09-01 02:00:00,27.7,0.0,85.6
2024-09-01 03:00:00,27.1,0.0,89.0
2024-09-01 04:00:00,26.9,0.0,89.9
2024-09-01 05:00:00,26.7,0.0,90.9
2024-09-01 06:00:00,27.4,0.0,87.2
2024-09-01 07:00:00,27.7,0.0,84.7
2024-09-01 08:00:00,28.1,0.0,83.9
2024-09-01 09:00:00,29.6,0.0,77.7
2024-09-01 10:00:00,30.5,0.0,72.6
2024-09-01 11:00:00,30.8,0.0,72.3
2024-09-01 12:00:00,30.8,0.0,71.1
2024-09-01 13:00:00,32.1,0.0,63.5
2024-09-01 14:00:00,33.0,0.0,59.5
2024-09-01 15:00:00,32.1,0.0,64.6
2024-09-01 16:00:00,32.1,0.0,62.9
2024-09-01 17:00:00,32.2,0.0,62.7
2024-09-01 18:00:00,31.4,0.0,68.6
2024-09-01 19:00:00,30.3,0.0,76.6
2024-09-01 20:00:00,29.7,0.0,79.0
2024-09-01 21:00:00,29.4,0.0,81.0
2024-09-01 22:00:00,29.5,0.0,79.0
2024-09-01 23:00:00,29.3,0.0,79.8
2024-09-02 00:00:00,28.9,0.0,83.0
2024-09-02 01:00:00,28.8,0.0,84.4
2024-09-02 02:00:00,28.6,0.0,84.6
2024-09-02 03:00:00,28.5,0.0,84.6
2024-09-02 04:00:00,28.3,0.0,84.7
2024-09-02 05:00:00,28.1,0.0,86.2
2024-09-02 06:00:00,28.3,0.0,81.4
2024-09-02 07:00:00,28.5,0.0,82.7
2024-09-02 08:00:00,28.7,0.0,82.8
2024-09-02 09:00:00,29.9,0.0,78.9
2024-09-02 10:00:00,30.3,0.0,74.2
2024-09-02 11:00:00,31.3,0.0,71.6
2024-09-02 12:00:00,31.2,0.0,71.3
2024-09-02 13:00:00,32.3,0.0,66.4
2024-09-02 14:00:00,32.2,0.0,65.1
2024-09-02 15:00:00,32.9,0.0,63.0
2024-09-02 16:00:00,32.4,0.0,64.5
2024-09-02 17:00:00,31.9,0.0,68.8
2024-09-02 18:00:00,31.3,0.0,72.5
2024-09-02 19:00:00,30.3,0.0,78.4
2024-09-02 20:00:00,29.9,0.0,80.3
2024-09-02 21:00:00,29.5,0.0,80.4
2024-09-02 22:00:00,29.4,0.0,80.1
2024-09-02 23:00:00,29.2,0.0,80.9
2024-09-03 00:00:00,29.3,0.0,75.8
2024-09-03 01:00:00,29.1,0.0,74.8
2024-09-03 02:00:00,28.9,0.0,77.9
2024-09-03 03:00:00,28.4,0.0,81.3
2024-09-03 04:00:00,28.3,0.0,82.3
2024-09-03 05:00:00,28.4,0.0,83.9
2024-09-03 06:00:00,28.3,0.0,85.0
2024-09-03 07:00:00,28.4,0.0,84.7
2024-09-03 08:00:00,29.0,0.0,83.4
2024-09-03 09:00:00,29.6,0.0,81.7
2024-09-03 10:00:00,30.7,0.0,78.7
2024-09-03 11:00:00,30.8,0.0,75.1
2024-09-03 12:00:00,31.6,0.0,70.3
2024-09-03 13:00:00,27.9,0.0,81.2
2024-09-03 14:00:00,28.5,0.0,85.0
2024-09-03 15:00:00,30.4,0.0,73.1
2024-09-03 16:00:00,30.6,0.0,74.2
2024-09-03 17:00:00,30.1,0.0,76.3
2024-09-03 18:00:00,30.4,0.0,72.8
2024-09-03 19:00:00,29.6,0.0,77.2
2024-09-03 20:00:00,29.5,0.0,77.3
2024-09-03 21:00:00,29.4,0.0,77.4
2024-09-03 22:00:00,29.3,0.0,75.8
