timestamp,temperature,rainfall,humidity,wind_speed,wind_direction
2024-09-26 01:00:00,25.7,0.0,99.3,3.4,50.0
2024-09-26 02:00:00,25.1,0.0,99.4,5.4,7.0
2024-09-26 03:00:00,25.4,0.0,99.4,1.9,56.0
2024-09-26 04:00:00,25.4,0.0,99.4,2.2,32.0
2024-09-26 05:00:00,25.6,0.0,99.4,2.3,66.0
2024-09-26 06:00:00,25.8,0.0,99.4,2.0,49.0
2024-09-26 07:00:00,25.8,0.0,99.3,3.2,322.0
2024-09-26 08:00:00,25.6,0.0,99.3,6.0,261.0
2024-09-26 09:00:00,23.4,0.0,99.3,8.39999,256.0
2024-09-26 10:00:00,23.8,0.0,99.4,9.39999,242.0
2024-09-26 11:00:00,24.2,0.0,99.3,6.9,236.0
2024-09-26 12:00:00,24.8,0.0,97.0,8.89999,239.0
2024-09-26 13:00:00,25.1,0.0,96.8,5.1,248.0
2024-09-26 14:00:00,26.1,0.0,92.7,6.4,265.0
2024-09-26 15:00:00,26.5,0.0,92.5,6.8,236.0
2024-09-26 16:00:00,27.0,0.0,89.9,7.4,284.0
2024-09-26 17:00:00,27.9,0.0,81.5,3.7,271.0
2024-09-26 18:00:00,27.2,0.0,81.9,5.9,294.0
2024-09-26 19:00:00,26.8,0.0,79.3,3.9,296.0
2024-09-26 20:00:00,26.9,0.0,84.8,2.3,191.0
2024-09-26 21:00:00,26.9,0.0,85.8,2.2,289.0
2024-09-26 22:00:00,26.5,0.0,90.4,1.9,288.0
2024-09-26 23:00:00,26.4,0.0,94.3,1.3,42.0
2024-09-27 00:00:00,26.2,0.0,94.4,2.1,347.0
2024-09-27 01:00:00,25.9,0.0,96.2,2.5,344.0
2024-09-27 02:00:00,,0.0,,,
2024-09-27 11:00:00,29.7,0.0,70.8,3.1,213.0
2024-09-27 12:00:00,31.8,0.0,62.2,3.8,199.0
2024-09-27 13:00:00,32.8,0.0,56.0,4.3,180.0
2024-09-27 14:00:00,33.2,0.0,53.1,3.9,179.0
2024-09-27 15:00:00,32.4,0.0,55.9,6.6,138.0
2024-09-27 16:00:00,31.7,0.0,59.5,5.8,143.0
2024-09-27 17:00:00,31.9,0.0,57.1,7.4,152.0
2024-09-27 18:00:00,31.0,0.0,64.1,5.0,168.0
2024-09-27 19:00:00,30.3,0.0,70.3,6.3,135.0
2024-09-27 20:00:00,29.6,0.0,75.8,6.1,121.0
2024-09-27 21:00:00,28.2,0.0,87.2,9.39999,104.0
2024-09-27 22:00:00,28.0,0.0,89.9,6.5,120.0
2024-09-27 23:00:00,28.2,0.0,88.8,2.9,92.0
2024-09-28 00:00:00,28.2,0.0,90.4,4.2,127.0
2024-09-28 01:00:00,28.1,0.0,92.3,2.4,118.0
2024-09-28 02:00:00,28.1,0.0,89.9,3.3,73.0
2024-09-28 03:00:00,27.3,0.0,99.3,3.9,43.0
2024-09-28 04:00:00,26.4,0.0,99.4,4.9,6.0
2024-09-28 05:00:00,26.3,0.0,99.4,3.2,12.0
2024-09-28 06:00:00,26.6,0.0,99.4,2.0,55.0
2024-09-28 07:00:00,26.7,0.0,99.4,2.5,352.0
2024-09-28 08:00:00,27.8,0.0,97.9,1.0,52.0
2024-09-28 09:00:00,29.2,0.0,85.4,4.1,73.0
2024-09-28 10:00:00,30.4,0.0,73.0,6.3,111.0
2024-09-28 11:00:00,31.6,0.0,60.5,6.8,109.0
2024-09-28 12:00:00,32.2,0.0,60.3,5.9,123.0
2024-09-28 13:00:00,33.1,0.0,53.8,3.9,167.0
2024-09-28 14:00:00,31.3,0.0,63.4,9.7,55.0
2024-09-28 15:00:00,33.3,0.0,56.6,6.9,75.0
2024-09-28 16:00:00,31.5,0.0,64.9,3.8,185.0
2024-09-28 17:00:00,29.1,0.0,77.0,9.7,158.0
2024-09-28 18:00:00,28.9,0.0,77.1,8.60001,135.0
2024-09-28 19:00:00,28.7,0.0,75.5,5.0,136.0
2024-09-28 20:00:00,28.7,0.0,76.6,1.8,169.0
2024-09-28 21:00:00,28.3,0.0,81.5,2.6,188.0
2024-09-28 22:00:00,28.4,0.0,81.3,1.4,198.0
2024-09-28 23:00:00,28.0,0.0,91.5,2.5,177.0
2024-09-29 00:00:00,28.1,0.0,89.5,1.2,108.0
2024-09-29 01:00:00,28.0,0.0,87.1,1.7,180.0
2024-09-29 02:00:00,27.8,0.0,90.6,1.6,218.0
2024-09-29 03:00:00,27.7,0.0,91.7,1.2,164.0
2024-09-29 04:00:00,26.8,0.0,98.7,3.7,3.0
2024-09-29 05:00:00,26.6,0.0,99.3,1.3,13.0
2024-09-29 06:00:00,26.4,0.0,99.4,2.2,37.0
2024-09-29 07:00:00,26.1,0.0,99.4,4.3,358.0
2024-09-29 08:00:00,26.2,0.0,99.4,3.3,17.0
2024-09-29 09:00:00,29.2,0.0,88.0,1.2,43.0
2024-09-29 10:00:00,31.3,0.0,74.1,1.4,193.0
2024-09-29 11:00:00,30.5,0.0,75.0,3.5,167.0
2024-09-29 12:00:00,31.3,0.0,66.5,1.6,190.0
2024-09-29 13:00:00,32.1,0.0,60.1,2.9,217.0
2024-09-29 14:00:00,31.6,0.0,61.0,7.0,127.0
2024-09-29 15:00:00,29.1,0.0,81.2,4.0,315.0
2024-09-29 16:00:00,28.8,0.0,81.5,4.4,268.0
2024-09-29 17:00:00,30.9,0.0,67.8,4.2,212.0
2024-09-29 18:00:00,30.5,0.0,70.7,3.7,175.0
2024-09-29 19:00:00,29.2,0.0,75.8,5.7,135.0
2024-09-29 20:00:00,29.1,0.0,78.6,2.3,147.0
2024-09-29 21:00:00,29.0,0.0,80.8,2.9,139.0
2024-09-29 22:00:00,28.7,0.0,85.2,2.8,182.0
2024-09-29 23:00:00,28.4,0.0,87.1,1.8,185.0
2024-09-30 00:00:00,28.0,0.0,93.3,2.5,171.0
2024-09-30 01:00:00,27.8,0.0,94.1,2.9,188.0
2024-09-30 02:00:00,27.8,0.0,92.5,1.2,196.0
2024-09-30 03:00:00,27.8,0.0,92.8,2.1,183.0
2024-09-30 04:00:00,27.8,0.0,93.8,1.3,174.0
2024-09-30 05:00:00,27.7,0.0,95.0,1.0,189.0
2024-09-30 06:00:00,26.4,0.0,94.1,6.9,230.0
2024-09-30 07:00:00,26.3,0.0,95.0,1.6,179.0
2024-09-30 08:00:00,25.8,0.4,99.3,1.4,160.0
2024-09-30 09:00:00,27.8,0.0,87.4,1.4,162.0
2024-09-30 10:00:00,28.7,0.0,78.4,3.2,184.0
2024-09-30 11:00:00,29.8,0.0,72.3,2.1,289.0
2024-09-30 12:00:00,29.9,0.0,72.2,5.9,324.0
2024-09-30 13:00:00,30.6,0.0,70.3,3.4,215.0
2024-09-30 14:00:00,31.7,0.0,62.5,4.6,262.0
2024-09-30 15:00:00,33.7,0.0,52.7,3.6,225.0
2024-09-30 16:00:00,28.9,0.0,74.6,5.5,297.0
2024-09-30 17:00:00,23.6,2.4,99.5,3.5,129.0
2024-09-30 18:00:00,25.0,0.0,99.4,3.4,158.0
2024-09-30 19:00:00,25.2,0.0,99.4,5.7,3.0
2024-09-30 20:00:00,25.4,0.0,99.4,0.9,50.0
2024-09-30 21:00:00,26.1,0.0,99.4,0.5,273.0
2024-09-30 22:00:00,26.2,0.0,99.3,0.6,71.0
2024-09-30 23:00:00,26.8,0.0,98.1,1.8,208.0
